R59807	P33066	L145056
R48140	P7004	R48045
R64011	P33142	L193883
R61668	P33133	L166094
R48324	P32	R48245
R60285	P33129	L149494
R57185	P27	L122045
R60374	P33131	L150564
R67312	P33151	L233483
R31165	P29	L62431
R66659	P33152	L225648
R67558	P33144	L236428
R49075	P7004	L90128
R60939	P33135	L157348
R58562	P33041	L132989
R67301	P33145	L233345
R43009	P22040	L81041
R32527	P15513	L66314
R33662	P15602	L70167
R57351	P33006	L123594
R25344	P27	L47323
R60818	P33136	L155897
R65046	P33152	L206292
R64161	P33144	L195685
R34638	P15669	L73006
R60427	P2005	R60165
R63589	P33133	L189146
R60407	P33139	L150968
R57050	P33012	L120788
R57632	P30	R50
R59542	P33046	L142794
R66368	P33143	L222147
R56769	P30004	L118178
R25518	P15056	L47967
R58583	P33047	L133205
R32862	P32	R32545
R66359	P33141	L222037
R57040	P30002	L120694
R65420	P33141	L210769
R60379	P33132	L150625
R29981	P29	L60144
R61495	P33133	L164018
R12027	P26	L12005
R62868	P33139	L180500
R57936	P31005	L128104
R54900	HAS_EVALUATION	L108386
R54242	P9040	L102248
R66164	P33143	L219699
R60890	P33137	L156762
R60837	P2005	R60165
R28392	P15051	R28147
R61934	P33131	L169284
R69677	P34084	R69546
R23457	P28	L45717
R26074	P15121	L51361
R34753	P32	R34708
R61541	P33137	L164574
R66084	P33149	L218745
R62136	P33132	L171709
R61389	P33139	L162752
R64899	P33151	L204527
R64255	P33146	L196815
R63509	P33133	L188186
R65402	P33144	L210556
R33661	P26	L70160
R63253	P33131	L185112
R6793	P5073	L5310
R29174	P26	L59207
R54223	P27030	L102065
R27460	P15126	L55180
R62351	P33134	L174291
R32702	P15522	L66977
R61890	P33133	L168758
R62460	P33137	L175602
R45106	P30	R122
R34690	P27	L73327
R8872	P4015	R8914
R60917	P33133	L157082
R50690	P27	L92837
R63850	P33152	L191961
R61899	P33139	L168872
R61193	P33130	L160391
R58317	P33043	L130541
R27928	P29	L56246
R59574	P33043	L143111
R63485	P33131	L187896
R67269	P33141	L232957
R60411	P33136	L151013
R66596	P33141	L224881
R58929	P33050	L136668
R46625	P27	R70111
R8143	P4006	R8145
R60772	P33133	L155342
R46123	P27	L86350
R59637	P33049	L143747
R30241	P26	L60363
R67192	P33141	L232033
R6639	P2006	R6555
R25720	P31	R25721
R60979	P33140	L157833
R54983	P29012	L108758
R62389	P33131	L174744
R59121	P33050	L138588
R34975	HAS_RESULTS	R34978
R60562	P33136	L152825
R65145	P33150	L207478
R67473	P33150	L235414
R60231	P33138	L148855
R30128	P29	L60252
R56515	P33011	L115821
R62246	P33133	L173030
R54297	P32118	L102743
R63308	P33130	L185771
R9202	P7155	L8917
R60657	P33132	L153961
R66007	P33141	L217813
R26121	P15133	L51616
R67138	P33145	L231389
R63356	P33140	L186357
R63394	P33137	L186810
R66429	P2005	R63783
R62605	P33129	L177334
R25182	P31	R25183
R65650	P33143	L213531
R64918	P33148	L204752
R63111	P33140	L183417
R56250	P33008	L113661
R61683	P33139	L166280
R63027	P33131	L182400
R65653	P33152	L213576
R54824	P27	L107895
R56123	P30001	L112582
R56633	P33008	L116916
R62474	P33131	L175764
R25986	P32	R25962
R61761	P33134	L167211
R54203	P30004	L101873
R32215	P29	L65794
R62067	P33133	L170882
R67283	P33148	L233132
R64840	P33150	L203818
R29009	P32	R28968
R62062	P33131	L170820
R65924	P33151	L216827
R30118	P15343	R30110
R61847	P33132	L168241
R62094	P33138	L171211
R27045	P27	L53865
R66574	P33151	L224627
R65554	P33145	L212381
R46534	P31	R46535
R54434	P28	L104069
R63893	P33145	L192470
R32024	P15471	L65373
R46475	P29	L87063
R30804	P15382	L62000
R59677	P33048	L144146
R70534	P34111	L242355
R6525	P5036	L4919
R49270	TemplateComponent	R49272
R67386	P33149	L234369
R56735	P30001	L117864
R61821	P33138	L167935
R66394	P33151	L222467
R29752	P15341	R29372
R56856	P33011	L118967
R69125	P34047	R69099
R58191	P33050	L129288
R45126	P27	L85261
R66599	P33149	L224925
R33025	P15586	L69164
R43037	compareContribution	R43012
R59170	P33045	L139073
R58760	P33045	L134973
R60982	P33131	L157860
R6848	P5071	L5451
R32173	P30	R11
R64492	P33152	L199665
R44498	P23124	L82807
R30751	P27	L61689
R27383	P15214	L54759
R6369	P5016	L4536
R64802	P33152	L203385
R60563	P33129	L152830
R31456	P31	R31457
R68220	HAS_RESULTS	R68217
R61806	P33129	L167746
R66753	P33151	L226775
R27054	P15178	L53903
R54468	P27	L104391
R33081	P15584	R33078
R60645	P33131	L153816
R49605	TemplateComponentOccurrenceMax	L90952
R52018	P27030	L95137
R61170	P33136	L160121
R28017	P15072	L56401
R61593	P33136	L165197
R62896	P33140	L180837
R54745	P31023	L107118
R32668	P15522	L66832
R53217	P30004	L97774
R48094	TemplateComponentOrder	L89175
R62377	P33137	L174606
R65182	P33149	L207921
R65066	P33141	L206521
R65559	P33147	L212443
R66476	P33148	L223448
R57773	P27030	R49276
R28000	P26	L56362
R57008	P27	L120364
R62450	P33140	L175485
R31453	P28	L62990
R63420	P33131	L187116
R65021	P33150	L205990
R57439	P18096	R57454
R8301	P30	R136
R44689	P27	L83472
R64917	P33144	L204736
R57959	P29	L128363
R62871	P33140	L180537
R57834	P27030	R49276
R64926	P33143	L204843
R54790	P31024	L107559
R57318	P32	R57102
R27602	P30	R11
R67572	P33141	L236593
R61328	P33129	L162010
R65472	P33149	L211401
R62270	P2005	R60165
R57246	P31023	L122628
R67452	P33141	L235153
R9517	P7218	R8310
R30802	P31	R31055
R27119	P32	R27070
R65204	P33146	L208182
R30385	P15239	R29521
R61500	P33137	L164082
R63389	P33138	L186751
R50426	hasContent	L92511
R27286	P32	R27280
R6183	P32	R6000
R6417	P30	R136
R63963	P33149	L193314
R63116	P33135	L183472
R61653	P33139	L165920
R27654	P15239	R27552
R62249	P2005	R60165
R63337	P33137	L186126
R62046	P33131	L170628
R34379	P28	L72293
R23376	P7120	L45394
R64293	P33141	L197266
R63018	P33133	L182294
R62614	P33139	L177452
R69260	P34062	L239585
R26937	P15072	L53626
R26632	P32	R26553
R64643	P33144	L201469
R59360	P33045	L140973
R66181	P33152	L219912
R55163	P9040	L110430
R65273	P33152	L209016
R54073	P30002	L100607
R25844	P27	L49732
R62045	P33130	L170615
R60984	P33140	L157893
R62580	P33139	L177044
R44954	P23164	L84238
R60660	P33138	L154003
R26381	P29	L52249
R62889	P33134	L180747
R58528	P33050	L132658
R61286	P33138	L161515
R64170	P33149	L195798
R62751	P33139	L179096
R63458	P33133	L187574
R32816	P28	L67467
R65274	P33150	L209026
R57161	P9040	L121801
R34350	P27	L72203
R44433	P23114	L82390
R57624	P33036	L124638
R66642	P33146	L225438
R36118	P28	L74462
R58169	P5103	L129173
R9547	P7223	R6016
R31077	compareContribution	R31042
R57751	P27	L126054
R62080	P33138	L171043
R54822	P27	L107875
R63992	P33149	L193662
R28589	P27	L57877
R66332	P33142	L221714
R57664	P15068	L125081
R29162	P15329	R29110
R63656	P33130	L189947
R63909	P33145	L192662
R45047	P18096	R45052
R44875	P15414	R44878
R27500	P27	L55273
R59778	P4006	R59779
R69616	P34079	L240704
R441	P36	R442
R59091	P33049	L138287
R61060	P33140	L158805
R56898	P31005	L119355
R46799	P23007	R46904
R66776	P33141	L227041
R62357	P33138	L174367
R61896	P2005	R60165
R66227	P33145	L220457
R25955	P27	L50469
R26850	compareContribution	R26790
R57178	P32	R57102
R30739	compareContribution	R30706
R30017	P15345	R30009
R61164	P33134	L160047
R63720	P33134	L190719
R59522	P33044	L142592
R69226	TemplateComponentOrder	L239416
R59960	P33090	L146391
R63215	P33137	L184662
R29860	P15343	R29365
R32675	P15522	L66863
R44743	P27	L83722
R66161	P33141	L219661
R67671	HAS_VENUE	R67696
R67240	P33142	L232610
R65975	P33147	L217435
R59697	P33047	L144345
R60109	P33117	L147517
R65956	P33152	L217212
R46623	P27	R70117
R32904	P15526	L68233
R60529	P33129	L152422
R25744	P27	L48985
R62165	P33130	L172055
R64081	P33147	L194728
R44689	P27	L83465
R61516	P33137	L164274
R63686	P33138	L190315
R61019	P33140	L158313
R64434	P33143	L198960
R58304	P33050	L130418
R63108	P33138	L183379
R69115	HAS_VENUE	R69097
R58823	P2005	R58159
R46106	P25007	L86244
R64969	P2005	R63783
R32902	P15543	L68207
R66286	P2005	R63783
R66174	P33146	L219822
R61459	P33132	L163585
R60976	P33137	L157794
R28122	P5082	R28107
R62276	P33133	L173390
R4763	P29	R4773
R62955	P33132	L181537
R64030	P33142	L194111
R61745	P33134	L167019
R54884	P28	L108358
R34115	P26	L71426
R65116	P33149	L207129
R67289	P2005	R63783
R34988	HAS_METHOD	R35003
R65272	P33149	L209001
R56675	P33009	L117313
R6785	P5085	L5291
R49172	TemplateComponentOccurrenceMin	L90258
R54153	P30001	L101374
R66414	P2005	R63783
R60896	P33140	L156837
R65467	P33144	L211336
R12240	P9044	L12291
R63892	P33142	L192455
R58212	P33050	L129498
R65053	P33150	L206374
R56851	P29	L118926
R66479	P33151	L223487
R64577	P33150	L200683
R64376	P33148	L198269
R34483	P27	L72617
R54352	P31	R54353
R58038	P32	R58036
R66391	P33143	L222423
R57012	P31023	L120427
R67081	P33146	L230706
R49112	P26009	L90176
R44894	P19000	L84073
R61653	P33129	L165910
R55099	P27	L109838
R57010	P27	L120400
R49397	P19001	L90604
R53426	P26	L99112
R49065	P34109	L242270
R28012	P27	L56388
R46224	P25010	L86768
R64056	P33149	L194430
R31747	P27	L64062
R58591	P2005	R58159
R70287	compareContribution	R69941
R6146	P5001	R6004
R68440	P32	R68531
R25346	P30	R11
R6136	P5004	L4177
R61377	P2005	R60165
R29724	P15341	R29363
R55145	P31023	L110251
R34865	HAS_IMPLEMENTATION	R34871
R63995	P33151	L193700
R62447	P33132	L175441
R46168	P27	L86569
R61439	P33140	L163353
R29028	P4012	R29020
R30911	P15388	R30909
R57948	P30	R50
R31782	P15461	L64242
R34769	P26	L73620
R67047	P33141	L230293
R30590	P29	L61132
R61357	P2005	R60165
R57840	P27	L127015
R61199	P33133	L160466
R64778	P33141	L203086
R67550	P33145	L236333
R23465	P7120	L45754
R30070	P28	L60202
R32730	P15518	R32543
R64958	P33143	L205227
R34965	HAS_VENUE	R34966
R65013	P33145	L205889
R63883	P33147	L192352
R6120	P5001	R6004
R61954	P33139	L169532
R62825	P33131	L179976
R61468	P33132	L163693
R59562	P33042	L142990
R70054	P27	L241697
R61695	P33138	L166423
R63999	P33151	L193748
R66818	P33145	L227549
R66185	P33150	L219958
R64791	P2005	R63783
R63575	P33133	L188978
R57255	P31024	L122721
R65970	P33144	L217372
R61357	P33134	L162363
R57906	P30004	L127764
R54450	P29012	L104218
R54884	P31	R54914
R46050	HAS_IMPLEMENTATION	R46058
R65119	P33143	L207159
R28787	P15291	R28663
R62013	P33130	L170231
R34171	P26	L241153
R53161	P15068	L97225
R33071	P15586	L69433
R54347	P30004	L103234
R28682	HAS_EVALUATION	L58191
R36079	P16018	R5048
R59372	P33047	L141095
R62147	P33132	L171841
R54421	P29012	L103946
R45002	P20017	R41077
R64497	P33146	L199719
R38242	P18044	R38245
R60964	P33135	L157648
R61394	P33130	L162803
R62134	P33139	L171692
R31809	compareContribution	R31795
R59788	P33066	L144828
R65783	P33148	L215132
R36123	P29	L74493
R62613	P33132	L177433
R50092	contains	R50088
R69664	P34076	R69531
R61358	P33130	L162371
R63170	P33140	L184125
R36093	P26	L74336
R30206	P15343	R30204
R59485	P33044	L142222
R52034	P30002	L95268
R56137	P31023	L112703
R28303	P15269	R28153
R25778	P32	R25769
R60216	P33133	L148670
R27012	METHOD	R26825
R62425	P2005	R60165
R58524	P33047	L132615
R58603	P33042	L133400
R60997	P33133	L158042
R65249	P33146	L208722
R66812	P33147	L227479
R61684	P33135	L166288
R61776	P33129	L167386
R53159	P31002	L97214
R3064	P27	L171
R60764	P33138	L155251
R60771	P33132	L155329
R57166	P15068	L121855
R30812	P15380	L62045
R64880	P33149	L204297
R9489	HAS_APPROACH	R9610
R65516	P33149	L211929
R26165	P31	R26166
R64722	P2005	R63783
R54261	P30	R50
R51254	P29008	R51246
R46517	P25063	L87267
R62743	P33137	L178998
R31186	P15406	L62503
R66361	P33142	L222062
R43021	P22037	L81290
R58292	P33050	L130298
R60884	P2005	R60165
R57101	compareContribution	R57004
R65754	P33143	L214779
R67604	P33148	L236984
R58119	HAS_VENUE	R38844
R58293	P33045	L130303
R54046	P28	L100350
R68223	P26	L238407
R64063	P33143	L194508
R67003	P33141	L229765
R66040	P33148	L218216
R58899	P2005	R58159
R4438	P1005	R4450
R8264	P7036	R8252
R64904	P33152	L204588
R61759	P33134	L167187
R60592	P33139	L153188
R62807	P33133	L179762
R31906	P31	R31907
R60833	P33137	L156078
R32362	P15507	R32353
R58801	P2005	R58159
R34305	P15238	L72081
R63834	P33149	L191766
R57247	P30004	L122644
R64579	P33152	L200709
R58571	P33050	L133088
R64603	P2005	R63783
R66644	P33145	L225461
R27619	P32	R27485
R64339	P33141	L197818
R66797	P33141	L227293
R64476	P33149	L199470
R6335	P31	R6338
R62460	P33138	L175603
R28527	P15283	R28524
R67591	P2005	R63783
R8598	HAS_RESULTS	R8594
R61211	P33138	L160615
R55060	P29012	L109462
R60128	P33124	L147809
R54162	P30	R50
R41140	P29	L79325
R62656	P33136	L177953
R29176	P27	L59216
R64724	P33143	L202440
R4495	P4017	R4499
R63265	P33140	L185265
R25734	P27	L48930
R9585	P4056	R9491
R55052	P31024	L109392
R56639	P30004	L116982
R60625	P33133	L153578
R61984	P33137	L169890
R56395	P30004	L114854
R66972	P33150	L229402
R65497	P33149	L211701
R57240	P9040	L122565
R63537	P33140	L188529
R54421	P27030	L103947
R63328	P2005	R60165
R58289	P33049	L130267
R63639	P33136	L189749
R65537	P33143	L212175
R27235	compareContribution	R27147
R52090	P27	L95725
R55162	P31	R55163
R63928	P33143	L192888
R34910	P31	R34911
R66513	P33149	L223893
R59234	P33047	L139715
R32999	P15587	L69030
R48347	P26007	L89597
R27207	P15187	L54168
R61463	P33131	L163632
R6409	P30	R136
R64996	P33146	L205686
R63997	P2005	R63783
R57970	P30002	L128480
R33368	P27	L69731
R41130	P27	L79249
R59530	P33049	L142677
R62353	P33134	L174315
R56554	P30004	L116171
R56362	P33011	L114577
R59247	P33049	L139847
R70534	P34112	L242356
R64279	P33145	L197102
R41607	P23151	R41622
R59447	P33049	L141847
R62282	P33137	L173466
R60684	P33140	L154293
R59782	P33071	L144761
R59457	P2005	R58159
R27228	P29	L54212
R65902	P33141	L216553
R61119	P33132	L159505
R54564	P30004	L105315
R54608	P30001	L105746
R60684	P33132	L154285
R60838	P33136	L156137
R59191	P33049	L139287
R38950	P5049	R38949
R30822	P15072	L62074
R59831	P4008	R59858
R62036	P33131	L170508
R34607	P27	L72782
R51160	P29	L94239
R65428	P33149	L210873
R32753	P15524	R32545
R66055	P33151	L218399
R62145	P33131	L171816
R8352	P29	L8455
R62751	P33129	L179086
R61426	P33135	L163192
R66430	P33141	L222889
R32017	P32	R31811
R63596	P33140	L189237
R59087	P33043	L138241
R46123	P31	R46124
R26197	P32	R26155
R68411	P15256	R69197
R58470	P2005	R58159
R8734	P7103	R8609
R32562	P27	L66392
R8632	P7108	R8636
R63508	P33139	L188180
R64153	P33152	L195597
R61167	P33140	L160089
R54790	P32118	L107550
R46296	compareContribution	R46122
R62333	P33135	L174076
R65515	P33152	L211920
R57756	P33037	L126108
R65936	P2005	R63783
R26137	P15130	L51740
R68699	HAS_RESULTS	R68696
R38567	P32	R38570
R6529	P5038	L4926
R66342	P33147	L221839
R61749	P33138	L167071
R66365	P33150	L222118
R57140	P32	R57102
R67461	P33145	L235265
R67229	P2005	R63783
R64314	P33150	L197527
R67134	P33144	L231340
R49568	TemplateComponentOccurrenceMax	L90870
R28994	P27	L58679
R65656	P33151	L213611
R25104	P1009	L46263
R67707	HAS_ORCID	L237253
R54501	P9040	L104703
R66048	P33151	L218315
R59520	P33048	L142576
R58603	P33041	L133399
R33043	P15590	L69298
R57220	P31005	L122372
R43028	P22009	L81484
R57901	P33036	L127691
R64676	P33149	L201870
R63841	P33152	L191853
R27384	P27	L54769
R28601	P27	L58006
R31939	P15481	L64834
R54299	P9040	L102764
R28402	P15269	R28400
R64192	P33141	L196054
R63084	P33132	L183085
R63226	P33134	L184791
R67046	P33142	L230282
R65488	P2005	R63783
R62711	P2005	R60165
R66092	P33146	L218838
R62791	P33132	L179569
R34089	P15618	R34087
R64864	P33143	L204099
R60790	P33139	L155564
R61164	P2005	R60165
R23360	P7120	L45320
R59113	P33048	L138506
R62680	P33135	L178240
R54881	TemplateComponentOrder	L108345
R32515	P27	L66271
R55089	P31023	L109742
R64094	P33149	L194886
R61634	P33133	L165686
R49309	TemplateComponentOccurrenceMin	L90453
R26644	P15162	L52876
R6327	P5014	L4430
R59803	P33065	L145007
R62537	P33140	L176529
R59733	P33051	L144464
R56924	P27030	L119585
R64846	P33146	L203886
R61974	P33135	L169768
R23289	P26020	L45015
R57133	P30	R50
R65022	P33141	L205993
R38897	P26	L76663
R48260	P26008	L89348
R59043	P33045	L137803
R60321	P33132	L149929
R61737	P2005	R60165
R67399	P33142	L234518
R64999	P33151	L205727
R65676	P33151	L213851
R56618	P31	R56619
R56338	P27030	L114380
R44613	P23005	R44628
R4622	P27	L366
R57764	P27030	R49276
R54615	P9040	L105815
R61740	P33129	L166954
R65816	P33146	L215526
R59075	P33048	L138126
R62032	P33133	L170462
R59183	P33048	L139206
R60275	P33138	L149383
R27820	METHOD	R4471
R28280	P31	R28281
R60694	P33140	L154413
R28569	P26	L57688
R64937	P33150	L204982
R51049	P32	R51050
R54177	P30001	L101612
R61983	P33132	L169873
R57925	P31005	L127980
R25133	P29	L46397
R29248	P28	L59441
R68282	P31	R68851
R64268	P33142	L196967
R65341	P2005	R63783
R33002	P15584	R33000
R66961	P2005	R63783
R62210	P33130	L172595
R56822	P15068	L118665
R61816	P33129	L167866
R32013	P15491	L65296
R60399	P33136	L150869
R9509	P7220	L9125
R64293	P33142	L197267
R26916	P27	L53580
R57737	P31024	L125886
R41252	P27	L79482
R28250	P27	L56899
R66415	P33146	L222714
R60030	P33113	L146942
R65513	P33152	L211896
R59952	P33092	L146297
R59351	P33045	L140883
R66414	P33141	L222697
R61629	P33131	L165624
R67383	P33151	L234335
R62526	P33140	L176397
R66053	P33145	L218369
R32896	P15532	L68119
R65466	P33149	L211329
R48226	TemplateComponentOccurrenceMin	L89256
R44799	P27	L83822
R34463	P15659	R34458
R65490	P33145	L211613
R55051	P32	R54953
R60779	P33138	L155431
R64292	P33151	L197264
R58779	P33050	L135168
R31594	P15421	R31590
R57495	P27	L124154
R66910	P33144	L228652
R57274	P33014	L122889
R28627	P32	R28618
R64910	P33145	L204653
R30842	P15385	R30840
R57196	P30002	L122146
R32427	P26	L66006
R61642	P33135	L165784
R62503	P33132	L176113
R65977	P2005	R63783
R27489	P27	L55242
R66825	P33148	L227636
R30397	P27	L60508
R66094	P33149	L218865
R32061	compareContribution	R32056
R29127	P15329	R29110
R27906	P29	L56203
R60762	P33140	L155229
R64618	P33151	L201176
R62043	P33129	L170590
R59308	P33050	L140458
R29520	P15343	R29513
R31669	compareContribution	R31605
R58479	P33049	L132167
R60893	P33140	L156801
R66166	P33141	L219721
R32176	P27	L65723
R54293	P31005	L102717
R59604	P33041	L143409
R58523	P33045	L132603
R57001	P15068	L120292
R56216	P33010	L113387
R26391	P27	L52287
R23407	P7159	L45509
R41144	P31	R41145
R68421	P34015	R68327
R65904	P33148	L216584
R32330	P29	L65919
R32761	P32	R32545
R31188	P31	R31189
R64350	P33143	L197952
R54390	P27030	L103646
R61934	P33130	L169283
R32752	P27	L67200
R38780	P7149	L76631
R50090	P30	R11
R65423	P2005	R63783
R32151	P27	L65635
R64423	P33149	L198834
R65527	P33147	L212059
R63724	P33129	L190762
R61077	P33133	L159002
R65179	P2005	R63783
R64583	P33146	L200751
R57612	P30	R50
R32906	P15535	L68284
R27995	P28	L56358
R56874	P33009	L119130
R65929	P33152	L216888
R61646	P33131	L165828
R65251	P33146	L208746
R67524	P33141	L236017
R32447	P15513	L66064
R66683	P2005	R63783
R29405	P15342	R29363
R32278	P15510	R32218
R65262	P33150	L208882
R61075	P33139	L158984
R65591	P33151	L212831
R57134	P31023	L121556
R49089	P34110	L242261
R54161	P30004	L101460
R32900	P15548	L68168
R29711	P31	R29712
R6702	P15	R6704
R54993	P29012	L108851
R4460	P1005	L3248
R57338	P27	L123471
R61267	P33139	L161288
R58413	P33050	L131508
R64605	P33149	L201018
R60527	P33138	L152407
R64963	P33148	L205292
R62062	P33136	L170825
R23428	P7115	R23431
R41295	P27	L79522
R57262	P30002	L122786
R6943	HAS_VENUE	R10001
R50290	contains	R50274
R69864	P31	R69873
R59992	P33099	L146784
R66734	P33141	L226537
R54227	P31024	L102109
R49112	P26007	L90179
R66433	P33141	L222925
R55296	P25059	L110870
R63677	P33138	L190207
R58559	P33049	L132967
R57296	P27	L123089
R65495	P33150	L211678
R26803	P30	R11
R65747	P33152	L214704
R56979	P30004	L120084
R41568	P20176	R41569
R63252	P33129	L185098
R65969	P33143	L217359
R6183	P5002	R6093
R49038	P34109	L242274
R64741	P33145	L202646
R57964	P27	L128417
R62041	P33132	L170569
R23466	P7115	R23467
R66199	P33147	L220123
R60507	P33140	L152169
R61604	P33133	L165326
R60395	P33135	L150820
R58193	P33050	L129308
R66727	P33150	L226462
R30333	P15343	R29366
R57484	P27	L124142
R54719	P15068	L106865
R44806	P27	L238573
R63599	P2005	R60165
R59123	P33049	L138607
R54638	P30	R50
R61495	P33139	L164024
R61808	P33131	L167772
R30703	P15375	L61508
R60971	P33139	L157736
R29236	P15327	L59417
R62520	P33131	L176316
R67455	P33141	L235189
R32160	P28	L65675
R27615	P15238	L55613
R32847	P31	R32848
R63493	P33132	L187993
R32789	P27	L67352
R61807	P33131	L167760
R65122	P33148	L207200
R64067	P33149	L194562
R66013	P33141	L217885
R69324	HAS_VENUE	R68980
R66989	P33145	L229601
R34796	P29	L73695
R63466	P33134	L187671
R63559	P33135	L188788
R44554	TemplateComponentOccurrenceMax	L83214
R26943	P27	L53633
R62989	P33131	L181944
R66238	P33146	L220590
R51432	P32	R51433
R70630	compareContribution	R70615
R59299	P33048	L140366
R34970	HAS_RESULTS	R34972
R66695	P33152	L226080
R26006	P15104	L50774
R61171	P33140	L160137
R58613	P33043	L133501
R56838	P27030	L118802
R66756	P33150	L226810
R29638	P32	R29367
R57930	P32	R57587
R27262	P31	R27263
R59675	P2005	R58159
R65045	P33142	L206270
R56266	P33010	L113805
R63922	P2005	R63783
R61622	P33130	L165539
R64045	P33141	L194290
R65957	P33148	L217220
R66544	P33146	L224262
R57386	P33014	L123931
R50207	contains	R50196
R31724	P15453	L63898
R66803	P33144	L227368
R56574	P32	R56530
R46220	P25021	L86739
R63436	P33131	L187308
R58066	P29	L128990
R61386	P33134	L162711
R69189	P34044	R69081
R60135	P33126	L147916
R69642	P34082	R69640
R61650	P33137	L165882
R68923	P34023	L239062
R28954	P15072	L58518
R68065	P32121	R68067
R59326	P2005	R58159
R66553	P33148	L224372
R57202	P32	R57102
R61065	P33133	L158858
R34348	P15645	L72196
R63595	P33133	L189218
R61476	P33129	L163786
R32560	P15072	L66384
R60892	P33135	L156784
R62987	P33133	L181922
R43014	P22035	L81165
R59754	P33060	L144725
R64786	P33141	L203182
R55124	P31023	L110059
R33077	P15585	L69469
R69721	url	L240979
R62953	P2005	R60165
R65033	P33149	L206133
R4641	P1005	R4645
R63036	P33130	L182507
R60544	P33137	L152610
R45031	HAS_ORCID	L85046
R6119	P27	L4142
R58287	P33041	L130239
R65385	P33143	L210351
R62307	P2005	R60165
R53348	P31024	L98725
R62551	P33137	L176694
R60194	P33131	L148404
R59089	P2005	R58159
R60759	P33140	L155193
R67467	P33150	L235342
R63209	P33136	L184589
R54139	P9040	L101240
R27620	compareContribution	R27610
R58560	P33049	L132977
R66547	P33152	L224304
R36092	P16020	L74332
R52289	P31	R52290
R66932	P33144	L228916
R25449	P29	L47599
R54840	P9040	L108048
R54485	P31024	L104559
R63387	P2005	R60165
R69286	P18077	L239617
R23446	P26032	L45676
R59253	P33049	L139907
R66803	P33145	L227369
R38584	P4015	R38587
R36129	P9041	L74510
R56576	P33010	L116384
R31360	P30	R11
R49247	TemplateComponentOccurrenceMax	L90355
R66545	P33142	L224270
R66260	P33151	L220859
R39074	METHOD	R39077
R58689	P33046	L134264
R10016	P32	R10020
R60120	P33120	L147685
R60653	P33129	L153910
R43024	P27	L81371
R57978	P27030	R49275
R62495	P2005	R60165
R63293	P33137	L185598
R6183	P2005	R6038
R29198	P27	L59269
R66423	P33148	L222812
R31998	P32	R31811
R34639	P27	L73024
R58364	P33046	L131014
R65484	P33150	L211546
R63702	P2005	R60165
R62922	P33134	L181143
R69559	P34077	L240562
R63041	P33130	L182567
R25221	P26	L46654
R30599	P15313	L61175
R55143	P27	L110231
R67362	P2005	R63783
R59344	P33044	L140812
R26275	P15144	R26163
R59970	P33091	L146512
R58282	P33042	L130190
R59954	P33100	L146329
R63539	P33133	L188546
R26862	P15072	L53442
R64197	P33149	L196122
R60109	P33123	L147523
R62737	P33140	L178929
R56995	P33012	L120239
R54790	P30004	L107561
R31954	url	L64890
R67751	HAS_METHOD	R50394
R29810	P15340	L60005
R62198	P33132	L172453
R57344	P30001	L123527
R59590	P33042	L143270
R61518	P33140	L164301
R32643	P29	L66717
R63662	P33135	L190024
R66452	P2005	R63783
R26027	P26	L50963
R39082	compareContribution	R39023
R63284	P33136	L185489
R63188	P33129	L184330
R57863	P27	L127275
R66454	P33147	L223183
R62334	P33129	L174082
R67235	P33143	L232551
R32874	P15539	L67745
R59081	P33050	L138188
R29019	P4012	R29013
R46608	P25064	L87692
R31477	P15423	R31475
R64402	P33152	L198585
R41417	P20120	R41418
R70700	P30017	R70343
R58263	P33050	L130008
R27426	P15126	L55043
R25380	P27	L47437
R65980	P33142	L217490
R31748	P15457	L64074
R29006	P26	L58764
R25820	P27	L49548
R26669	P27	L52939
R60214	P33131	L148644
R60398	P33134	L150855
R60260	P33133	L149198
R31507	P27	L63068
R33742	P15605	L70595
R33640	P15604	L70051
R29677	P15343	R29656
R58219	P33046	L129564
R26657	P15171	R26611
R58618	P33050	L133558
R68449	P34017	R68334
R61384	P33140	L162693
R32633	P15522	L66680
R31616	P28	L63209
R60764	P33129	L155242
R31498	P15421	R31306
R32573	P27	L66438
R44709	P31	R44710
R63886	P33145	L192386
R67005	P2005	R63783
R58333	P33045	L130703
R53355	P27	L98768
R31716	P15441	L63788
R67170	P33145	L231773
R54441	P32119	L104129
R54331	P31023	L103080
R66048	P33141	L218305
R48417	HAS_VALUE	L89822
R66819	P33148	L227564
R63861	P33145	L192086
R60864	P33132	L156445
R32466	P15072	L66113
R66895	P33141	L228469
R44558	TemplateComponentOrder	L83226
R61214	P33131	L160644
R58560	P33047	L132975
R61975	P33132	L169777
R26763	P26	L53196
R62378	P33140	L174621
R28269	P15267	R26149
R62060	P2005	R60165
R67551	P33145	L236345
R29216	P32	R29113
R63968	P33149	L193374
R25536	P15063	L48081
R31693	P27	L63436
R65098	P33144	L206908
R4089	P4017	R4094
R67569	P33149	L236565
R66243	P33147	L220651
R32834	P32	R32545
R25834	P27	L49663
R63976	P2005	R63783
R30118	P15344	R30115
R26728	P15171	R26698
R6182	P27	L4258
R57851	P27030	R49276
R53016	HAS_METHOD	R51134
R23501	P26020	L45904
R66518	P33143	L223947
R60059	P33110	L147287
R62781	P33135	L179452
R50665	hasContent	L92815
R65769	P33151	L214967
R44456	P27	L243077
R67455	P33149	L235197
R46110	P25008	L86264
R6105	P5002	R6102
R25654	P15069	L48510
